kingdom,phylum,class,sublcass,superorder,order,suborder,superfamily,family,subfamily,tribe,genus,taxon_name,description,occurrence_status,establishment_means,adding_user_login,first_observation,last_observation,url,created_at,updated_at,taxon_common_name
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Punctoidea,Punctidae,,,Paralaoma,Paralaoma servilis,Also on Santa Cruz and Santa Catalina Islands,common,introduced,kueda,https://www.inaturalist.org/observations/2057130,https://www.inaturalist.org/observations/39641789,https://www.inaturalist.org/listed_taxa/6270564,2015-07-05 19:37:47 -1000,2020-03-07 04:07:53 -1000,Pinhead Spot Snail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Punctoidea,Punctidae,,,Punctum,Punctum californicum,,,native,kueda,https://www.inaturalist.org/observations/5113657,https://www.inaturalist.org/observations/10002495,https://www.inaturalist.org/listed_taxa/6270596,2015-07-05 19:37:55 -1000,2018-02-26 05:39:12 -1000,Ribbed Spot
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Punctoidea,Punctidae,,,Punctum,Punctum hannai,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6270627,2015-07-05 19:38:04 -1000,2015-07-05 19:38:04 -1000,Trinity Spot
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Punctoidea,Punctidae,,,Punctum,Punctum minutissimum,Also on Santa Catalina Island,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6270631,2015-07-05 19:38:05 -1000,2020-01-02 21:30:08 -1000,Small Spot
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Binneyidae,,,Binneya,Binneya notabilis,Only on Santa Barbara and San Nicolas Islands,,native,kueda,https://www.inaturalist.org/observations/35298332,https://www.inaturalist.org/observations/37390901,https://www.inaturalist.org/listed_taxa/6270638,2015-07-05 19:38:07 -1000,2020-01-09 16:57:45 -1000,Santa Barbara Shelled Slug
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Arionidae,,,Arion,Arion rufus,,,,kueda,https://www.inaturalist.org/observations/1278052,https://www.inaturalist.org/observations/34590061,https://www.inaturalist.org/listed_taxa/6270641,2015-07-05 19:38:08 -1000,2020-03-27 12:05:32 -1000,Chocolate Arion
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Arionidae,,,Arion,Arion silvaticus,,,,kueda,,,https://www.inaturalist.org/listed_taxa/6270646,2015-07-05 19:38:10 -1000,2015-12-06 13:53:11 -1000,Forest Arion
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Arionidae,,,Arion,Arion distinctus,,,introduced,kueda,https://www.inaturalist.org/observations/38431654,https://www.inaturalist.org/observations/38431654,https://www.inaturalist.org/listed_taxa/6270649,2015-07-05 19:38:11 -1000,2020-02-08 19:05:38 -1000,Darkface Arion
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Arionidae,,,Arion,Arion hortensis,,,introduced,kueda,https://www.inaturalist.org/observations/1203342,https://www.inaturalist.org/observations/41507393,https://www.inaturalist.org/listed_taxa/6270653,2015-07-05 19:38:12 -1000,2020-04-07 10:52:39 -1000,Garden Arion
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Arionidae,,,Arion,Arion intermedius,,,,kueda,https://www.inaturalist.org/observations/1203332,https://www.inaturalist.org/observations/25125209,https://www.inaturalist.org/listed_taxa/6270658,2015-07-05 19:38:14 -1000,2020-01-02 19:35:24 -1000,Hedgehog Slug
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Arionidae,,,Arion,Arion subfuscus,,,introduced,kueda,https://www.inaturalist.org/observations/26594374,https://www.inaturalist.org/observations/26594374,https://www.inaturalist.org/listed_taxa/6270667,2015-07-05 19:38:17 -1000,2019-12-01 18:49:48 -1000,Western Dusky Slug
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Ariolimacidae,Ariolimacinae,,Anadenulus,Anadenulus cockerelli,,,native,kueda,https://www.inaturalist.org/observations/2648495,https://www.inaturalist.org/observations/19602947,https://www.inaturalist.org/listed_taxa/6270670,2015-07-05 19:38:18 -1000,2019-11-29 10:15:37 -1000,American Keeled Slug
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Ariolimacidae,Ariolimacinae,,Prophysaon,Prophysaon fasciatum,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6270675,2015-07-05 19:38:20 -1000,2015-07-05 19:38:20 -1000,Banded Taildropper
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Ariolimacidae,Ariolimacinae,,Prophysaon,Prophysaon andersoni,,,native,kueda,https://www.inaturalist.org/observations/52433,https://www.inaturalist.org/observations/41080708,https://www.inaturalist.org/listed_taxa/6270677,2015-07-05 19:38:21 -1000,2020-04-09 13:12:18 -1000,Reticulate Taildropper
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Ariolimacidae,Ariolimacinae,,Prophysaon,Prophysaon dubium,,,native,kueda,https://www.inaturalist.org/observations/19909280,https://www.inaturalist.org/observations/19909280,https://www.inaturalist.org/listed_taxa/6270696,2015-07-05 19:38:28 -1000,2019-04-05 14:40:38 -1000,Papillose Taildropper
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Ariolimacidae,Ariolimacinae,,Ariolimax,Ariolimax buttoni,,,native,kueda,https://www.inaturalist.org/observations/5029,https://www.inaturalist.org/observations/41779167,https://www.inaturalist.org/listed_taxa/6270700,2015-07-05 19:38:30 -1000,2020-04-10 08:19:40 -1000,Button's Banana Slug
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Ariolimacidae,Ariolimacinae,,Ariolimax,Ariolimax columbianus,,,native,kueda,https://www.inaturalist.org/observations/424,https://www.inaturalist.org/observations/41666967,https://www.inaturalist.org/listed_taxa/6270717,2015-07-05 19:38:37 -1000,2020-04-10 05:22:25 -1000,Pacific Banana Slug
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Ariolimacidae,Ariolimacinae,,Ariolimax,Ariolimax stramineus,Also found on Santa Rosa and Santa Cruz Islands,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6270720,2015-07-05 19:38:39 -1000,2015-07-31 19:40:03 -1000,
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Ariolimacidae,Ariolimacinae,,Ariolimax,Ariolimax californicus,,,native,kueda,https://www.inaturalist.org/observations/5356,https://www.inaturalist.org/observations/41379031,https://www.inaturalist.org/listed_taxa/6270726,2015-07-05 19:38:42 -1000,2020-04-07 06:55:55 -1000,California Banana Slug
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Ariolimacidae,Ariolimacinae,,Ariolimax,Ariolimax dolichophallus,,,native,kueda,https://www.inaturalist.org/observations/14813,https://www.inaturalist.org/observations/41615546,https://www.inaturalist.org/listed_taxa/6270733,2015-07-05 19:38:50 -1000,2020-04-08 07:29:24 -1000,Slender Banana Slug
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Ariolimacidae,Ariolimacinae,,Hesperarion,Hesperarion hemphilli,Also on Santa Cruz Island,,native,kueda,https://www.inaturalist.org/observations/2467579,https://www.inaturalist.org/observations/39441379,https://www.inaturalist.org/listed_taxa/6270737,2015-07-05 19:38:52 -1000,2020-03-07 19:45:49 -1000,Hemphill's Westernslug
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Ariolimacidae,Ariolimacinae,,Hesperarion,Hesperarion niger,,,native,kueda,https://www.inaturalist.org/observations/1605083,https://www.inaturalist.org/observations/41758655,https://www.inaturalist.org/listed_taxa/6270748,2015-07-05 19:38:55 -1000,2020-04-09 13:12:36 -1000,Black Westernslug
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Ariolimacidae,Ariolimacinae,,Hesperarion,Hesperarion plumbeus,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6270769,2015-07-05 19:39:02 -1000,2015-07-05 19:39:02 -1000,Leaden Slug
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Gastrodontoidea,Pristilomatidae,,,Hawaiia,Hawaiia minuscula,,,native,kueda,https://www.inaturalist.org/observations/2429838,https://www.inaturalist.org/observations/19474050,https://www.inaturalist.org/listed_taxa/6270771,2015-07-05 19:39:09 -1000,2020-02-14 22:45:33 -1000,Minute Gem
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Gastrodontoidea,Pristilomatidae,,,Pristiloma,Pristiloma chersinella,,,native,kueda,https://www.inaturalist.org/observations/2810981,https://www.inaturalist.org/observations/25529589,https://www.inaturalist.org/listed_taxa/6270782,2015-07-05 19:39:13 -1000,2019-05-22 07:27:26 -1000,Black-footed Tightcoil
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Gastrodontoidea,Pristilomatidae,,,Pristiloma,Pristiloma gabrielinum,,,native,kueda,https://www.inaturalist.org/observations/13793010,https://www.inaturalist.org/observations/13888327,https://www.inaturalist.org/listed_taxa/6270798,2015-07-05 19:39:18 -1000,2018-07-02 08:20:45 -1000,San Gabriel Tightcoil
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Gastrodontoidea,Pristilomatidae,,,Pristiloma,Pristiloma nicholsoni,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6270802,2015-07-05 19:39:19 -1000,2015-07-05 19:39:19 -1000,Riparian Tightcoil
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Gastrodontoidea,Pristilomatidae,,,Pristiloma,Pristiloma orotis,,,native,kueda,https://www.inaturalist.org/observations/5113653,https://www.inaturalist.org/observations/5210946,https://www.inaturalist.org/listed_taxa/6270805,2015-07-05 19:39:20 -1000,2017-03-28 07:21:26 -1000,Minute Tightcoil
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Gastrodontoidea,Pristilomatidae,,,Pristiloma,Pristiloma shepardae,"Restricted to West Anacapa, Santa Cruz, and Santa Catalina Islands",,native,kueda,,,https://www.inaturalist.org/listed_taxa/6270807,2015-07-05 19:39:21 -1000,2015-07-05 19:39:21 -1000,Shepard's Snail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Gastrodontoidea,Pristilomatidae,,,Pristiloma,Pristiloma spelaeum,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6270811,2015-07-05 19:39:27 -1000,2015-07-05 19:39:28 -1000,
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Gastrodontoidea,Pristilomatidae,,,Pristiloma,Pristiloma lansingi,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6270816,2015-07-05 19:39:29 -1000,2015-07-05 19:39:29 -1000,Denticulate Tightcoil
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Gastrodontoidea,Pristilomatidae,,,Pristiloma,Pristiloma cavator,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6270819,2015-07-05 19:39:30 -1000,2015-07-05 19:39:30 -1000,
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Gastrodontoidea,Pristilomatidae,,,Vitrea,Vitrea contracta,,,introduced,kueda,https://www.inaturalist.org/observations/9292163,https://www.inaturalist.org/observations/17121084,https://www.inaturalist.org/listed_taxa/6270821,2015-07-05 19:39:30 -1000,2018-10-02 15:06:45 -1000,Milky Crystal-snail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Trochomorphoidea,Euconulidae,,,Euconulus,Euconulus fulvus,,,native,kueda,https://www.inaturalist.org/observations/2810917,https://www.inaturalist.org/observations/14728436,https://www.inaturalist.org/listed_taxa/6270828,2015-07-05 19:39:33 -1000,2018-07-25 13:45:21 -1000,Tawny Glass-snail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Gastrodontoidea,Gastrodontidae,,,Striatura,Striatura pugetensis,Also on Santa Cruz and Santa Catalina Islands,,native,kueda,https://www.inaturalist.org/observations/2768769,https://www.inaturalist.org/observations/20270758,https://www.inaturalist.org/listed_taxa/6270846,2015-07-05 19:39:39 -1000,2020-03-01 06:58:34 -1000,Northwest Striate
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Gastrodontoidea,Gastrodontidae,,,Zonitoides,Zonitoides arboreus,Also on Santa Catalina Island,,native,kueda,https://www.inaturalist.org/observations/1998056,https://www.inaturalist.org/observations/40009387,https://www.inaturalist.org/listed_taxa/6270881,2015-07-05 19:39:52 -1000,2020-03-28 13:59:07 -1000,Quick Gloss Snail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Gastrodontoidea,Oxychilidae,Oxychilinae,,Oxychilus,Oxychilus alliarius,,,introduced,kueda,https://www.inaturalist.org/observations/3684029,https://www.inaturalist.org/observations/21941972,https://www.inaturalist.org/listed_taxa/6270916,2015-07-05 19:40:02 -1000,2019-12-31 15:53:46 -1000,Garlic Snail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Gastrodontoidea,Oxychilidae,Oxychilinae,,Oxychilus,Oxychilus cellarius,,,introduced,kueda,https://www.inaturalist.org/observations/1044101,https://www.inaturalist.org/observations/17360102,https://www.inaturalist.org/listed_taxa/6270925,2015-07-05 19:40:05 -1000,2020-02-06 16:26:46 -1000,Cellar Snail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Gastrodontoidea,Oxychilidae,Oxychilinae,,Oxychilus,Oxychilus draparnaudi,Also on Santa Catalina Island,,introduced,kueda,https://www.inaturalist.org/observations/324001,https://www.inaturalist.org/observations/41764330,https://www.inaturalist.org/listed_taxa/6270940,2015-07-05 19:40:10 -1000,2020-04-09 11:14:17 -1000,Draparnaud's Glass Snail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Gastrodontoidea,Gastrodontidae,,,Nesovitrea,Nesovitrea binneyana,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6270952,2015-07-05 19:40:15 -1000,2015-07-05 19:40:15 -1000,Blue Glass
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Parmacelloidea,Milacidae,,,Milax,Milax gagates,"Also on Santa Cruz, Anacapa, and Santa Catalina Islands",,introduced,kueda,https://www.inaturalist.org/observations/623405,https://www.inaturalist.org/observations/41841394,https://www.inaturalist.org/listed_taxa/6270957,2015-07-05 19:40:17 -1000,2020-04-10 10:56:37 -1000,Greenhouse Slug
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Limacoidea,Vitrinidae,,,Vitrina,Vitrina pellucida,,,native,kueda,https://www.inaturalist.org/observations/2758438,https://www.inaturalist.org/observations/4777551,https://www.inaturalist.org/listed_taxa/6270980,2015-07-05 19:40:24 -1000,2017-02-02 12:36:07 -1000,Pellucid Glass-snail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Limacoidea,Limacidae,Eumilacinae,,Ambigolimax,Ambigolimax valentianus,"Also on Santa Cruz, San Nicolas, and Santa Catalina Islands",,introduced,kueda,https://www.inaturalist.org/observations/1998137,https://www.inaturalist.org/observations/39928287,https://www.inaturalist.org/listed_taxa/6270999,2015-07-05 19:40:29 -1000,2020-03-13 07:27:45 -1000,Striped Greenhouse Slug
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Limacoidea,Limacidae,Limacinae,,Limacus,Limacus flavus,Also on Santa Catalina Island,,introduced,kueda,https://www.inaturalist.org/observations/70021,https://www.inaturalist.org/observations/41840206,https://www.inaturalist.org/listed_taxa/6271022,2015-07-05 19:40:36 -1000,2020-04-10 10:55:52 -1000,Yellow Cellar Slug
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Limacoidea,Limacidae,Limacinae,,Limax,Limax maximus,On Santa Cruz Island,,introduced,kueda,https://www.inaturalist.org/observations/28423,https://www.inaturalist.org/observations/39624314,https://www.inaturalist.org/listed_taxa/6271039,2015-07-05 19:40:42 -1000,2020-03-06 22:05:36 -1000,Leopard Slug
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Limacoidea,Agriolimacidae,,,Deroceras,Deroceras reticulatum,,,introduced,kueda,https://www.inaturalist.org/observations/160413,https://www.inaturalist.org/observations/41707309,https://www.inaturalist.org/listed_taxa/6271054,2015-07-05 19:40:49 -1000,2020-04-08 13:31:35 -1000,Milky Slug
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Limacoidea,Agriolimacidae,,,Deroceras,Deroceras laeve,Also on Santa Cruz and Santa Catalina Islands,,native,kueda,https://www.inaturalist.org/observations/2566166,https://www.inaturalist.org/observations/41584587,https://www.inaturalist.org/listed_taxa/6271071,2015-07-05 19:40:56 -1000,2020-04-08 18:32:36 -1000,Meadow Slug
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Limacoidea,Agriolimacidae,,,Deroceras,Deroceras monentolophus,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6271085,2015-07-05 19:41:00 -1000,2015-07-05 19:41:00 -1000,One-ridge Fieldslug
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Limacoidea,Agriolimacidae,,,Deroceras,Deroceras panormitanum,,,introduced,kueda,,,https://www.inaturalist.org/listed_taxa/6271090,2015-07-05 19:41:01 -1000,2016-11-29 22:56:55 -1000,Brown Fieldslug
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Cochlicopidae,,,Cochlicopa,Cochlicopa lubrica,,,native,kueda,https://www.inaturalist.org/observations/19702,https://www.inaturalist.org/observations/41146642,https://www.inaturalist.org/listed_taxa/6271097,2015-07-05 19:41:04 -1000,2020-04-01 08:27:22 -1000,Glossy Pillar
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Cochlicopidae,,,Cochlicopa,Cochlicopa morseana,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6271108,2015-07-05 19:41:07 -1000,2015-07-05 19:41:07 -1000,Appalachian Pillar
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Pupillidae,,,Pupilla,Pupilla hebes,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6271112,2015-07-05 19:41:08 -1000,2015-07-05 19:41:08 -1000,Crestless Column
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Pupillidae,,,Pupoides,Pupoides albilabris,,,introduced,kueda,https://www.inaturalist.org/observations/7514852,https://www.inaturalist.org/observations/7514852,https://www.inaturalist.org/listed_taxa/6271116,2015-07-05 19:41:09 -1000,2017-08-22 18:18:57 -1000,White-lip Dagger
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Gastrocoptidae,,,Gastrocopta,Gastrocopta pellucida,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6271118,2015-07-05 19:41:09 -1000,2015-07-05 19:41:10 -1000,Slim Snaggletooth
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Gastrocoptidae,,,Gastrocopta,Gastrocopta pentodon,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6271121,2015-07-05 19:41:10 -1000,2015-07-05 19:41:11 -1000,Comb Snaggletooth
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Vertiginidae,,,Vertigo,Vertigo clementina,"Restricted to Santa Barbara, Santa Catalina, San Nicolas, and San Clemente Islands, as well as Isla Guadalupe in Mexico",,native,kueda,https://www.inaturalist.org/observations/8161169,https://www.inaturalist.org/observations/39027927,https://www.inaturalist.org/listed_taxa/6271123,2015-07-05 19:41:11 -1000,2020-04-03 04:39:00 -1000,San Clemente Island Blunt-top Snail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Pupillidae,,,Sterkia,Sterkia hemphilli,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6271127,2015-07-05 19:41:12 -1000,2015-07-05 19:41:13 -1000,California Birddrop
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Vertiginidae,,,Nearctula,Nearctula rowellii,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6271132,2015-07-05 19:41:15 -1000,2019-12-25 19:16:52 -1000,Ribbed Vertigo
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Vertiginidae,,,Nearctula,Nearctula rowellii catalinaria,"Restricted to Santa Barbara, Santa Catalina, and San Clemente Islands in CA, also present on Isla Guadalupe in Mexico",,native,kueda,,,https://www.inaturalist.org/listed_taxa/6271145,2015-07-05 19:41:21 -1000,2015-07-05 19:41:21 -1000,
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Vertiginidae,,,Nearctula,Nearctula rowellii cupressicola,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6271148,2015-07-05 19:41:22 -1000,2015-07-05 19:41:22 -1000,
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Vertiginidae,,,Vertigo,Vertigo andrusiana,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6271150,2015-07-05 19:41:25 -1000,2015-07-05 19:41:25 -1000,Pacific Vertigo
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Vertiginidae,,,Vertigo,Vertigo andrusiana sanbernardinensis,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6271152,2015-07-05 19:41:26 -1000,2015-07-05 19:41:26 -1000,
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Vertiginidae,,,Vertigo,Vertigo berryi,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6271154,2015-07-05 19:41:26 -1000,2015-07-05 19:41:26 -1000,Rotund Vertigo
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Vertiginidae,,,Vertigo,Vertigo modesta,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6271158,2015-07-05 19:41:27 -1000,2015-07-05 19:41:28 -1000,Cross Vertigo
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Vertiginidae,,,Vertigo,Vertigo modesta castanea,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6271176,2015-07-05 19:41:32 -1000,2015-07-05 19:41:33 -1000,
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Vertiginidae,,,Vertigo,Vertigo occidentalis,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6271192,2015-07-05 19:41:37 -1000,2015-07-05 19:41:37 -1000,Cone Vertigo
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Vertiginidae,,,Vertigo,Vertigo ovata,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6271200,2015-07-05 19:41:39 -1000,2015-07-05 19:41:39 -1000,Grassland Whorl Snail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Vertiginidae,,,Vertigo,Vertigo sterkii,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6271207,2015-07-05 19:41:40 -1000,2015-07-05 19:41:40 -1000,Chestnut Vertigo
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Truncatellinidae,,,Columella,Columella edentula,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6271211,2015-07-05 19:41:41 -1000,2015-07-05 19:41:42 -1000,Toothless Chrysalis-snail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Valloniidae,,,Planogyra,Planogyra clappi,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/6271214,2015-07-05 19:41:42 -1000,2015-07-05 19:41:42 -1000,Western Flat-whorl
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Valloniidae,,,Vallonia,Vallonia costata,,,introduced,kueda,https://www.inaturalist.org/observations/2459057,https://www.inaturalist.org/observations/20317494,https://www.inaturalist.org/listed_taxa/6271218,2015-07-05 19:41:43 -1000,2019-02-13 03:21:23 -1000,Costate Vallonia
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Valloniidae,,,Vallonia,Vallonia cyclophorella,,,introduced,kueda,https://www.inaturalist.org/observations/8161168,https://www.inaturalist.org/observations/26594375,https://www.inaturalist.org/listed_taxa/6271220,2015-07-05 19:41:44 -1000,2020-01-03 00:30:17 -1000,Silky Vallonia
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Valloniidae,,,Vallonia,Vallonia excentrica,,,introduced,kueda,https://www.inaturalist.org/observations/2499885,https://www.inaturalist.org/observations/31450028,https://www.inaturalist.org/listed_taxa/6271231,2015-07-05 19:41:47 -1000,2019-10-14 07:12:44 -1000,Iroquois Vallonia
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Valloniidae,,,Vallonia,Vallonia pulchella,Also on San Nicolas Island,,introduced,kueda,https://www.inaturalist.org/observations/1974020,https://www.inaturalist.org/observations/20957615,https://www.inaturalist.org/listed_taxa/6271239,2015-07-05 19:41:50 -1000,2019-12-30 06:56:01 -1000,Lovely Vallonia
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Achatinina,Achatinoidea,Ferussaciidae,,,Cecilioides,Cecilioides acicula,,,introduced,kueda,https://www.inaturalist.org/observations/2506571,https://www.inaturalist.org/observations/2506571,https://www.inaturalist.org/listed_taxa/6271257,2015-07-05 19:41:56 -1000,2017-09-10 03:42:21 -1000,Blind Snail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Achatinina,Achatinoidea,Achatinidae,Subulininae,,Rumina,Rumina decollata,Also on San Nicolas Island,,introduced,kueda,https://www.inaturalist.org/observations/167898,https://www.inaturalist.org/observations/41838673,https://www.inaturalist.org/listed_taxa/6271261,2015-07-05 19:41:57 -1000,2020-04-10 08:08:50 -1000,Decollate Snail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Xanthonychidae,Monadeniinae,,Monadenia,Monadenia mormonum cala,,,native,kueda,https://www.inaturalist.org/observations/2115190,https://www.inaturalist.org/observations/6569597,https://www.inaturalist.org/listed_taxa/7154256,2015-12-06 13:42:29 -1000,2017-06-15 12:02:41 -1000,
